"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27",""
"10","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0"
"11","-19.7221","1.0","-19.7221","1.0","-19.7221","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7218","1.0","-19.7218","1.0","-19.7218","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7218","1.0","-19.7218","1.0","-19.7218","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0","-19.7219","1.0"
"12","-19.7221","1.0","-19.7221","1.0","-19.7221","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7222","1.0","-19.7218","1.0","-19.7218","1.0","-19.7218","1.0","-19.7218","1.0","-19.7219","1.0","-19.7219","1.0","-19.7218","1.0","-19.7219","1.0","-19.7219","1.0","-19.7218","1.0","-19.7218","1.0","-19.7218","1.0","-19.7218","1.0","-19.7219","1.0","-19.7219","1.0","-19.7218","1.0","-19.7219","1.0","-19.7219","1.0"
"13","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.721","1.0","-19.721","1.0","-19.7209","1.0","-19.721","1.0","-19.721","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0","-19.7213","1.0"
"14","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.721","1.0","-19.721","1.0","-19.7209","1.0","-19.721","1.0","-19.721","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0"
"15","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0","-19.7212","1.0","-19.7213","1.0","-19.7213","1.0"
"16","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7209","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0","-19.7212","1.0"
"17","-17.9545","1.0","-17.9546","1.0","-17.9546","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9541","1.0","-17.9542","1.0","-17.9542","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9541","1.0","-17.9542","1.0","-17.9542","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0"
"18","-17.9545","1.0","-17.9546","1.0","-17.9546","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9544","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9539","1.0","-17.9538","1.0","-17.9539","1.0","-17.9539","1.0","-17.9538","1.0","-17.9539","1.0","-17.9541","1.0","-17.9541","1.0","-17.9541","1.0","-17.9539","1.0","-17.9539","1.0","-17.9538","1.0","-17.9539","1.0","-17.9539","1.0","-17.9538","1.0"
"19","-17.9545","1.0","-17.9545","1.0","-17.9545","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0","-17.9534","1.0"
"20","-17.9545","1.0","-17.9545","1.0","-17.9545","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9534","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9539","1.0","-17.9539","1.0","-17.9539","1.0","-17.9533","1.0","-17.9533","1.0","-17.9533","1.0","-17.9534","1.0","-17.9533","1.0","-17.9533","1.0"
"21","-17.953","1.0","-17.9531","1.0","-17.9531","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9531","1.0","-17.9531","1.0","-17.9532","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9532","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0"
"22","-17.953","1.0","-17.953","1.0","-17.953","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9536","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0"
"23","-17.953","1.0","-17.953","1.0","-17.953","1.0","-17.9532","1.0","-17.9532","1.0","-17.9532","1.0","-17.9532","1.0","-17.9532","1.0","-17.9532","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0"
"24","-17.953","1.0","-17.953","1.0","-17.953","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9531","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0","-17.9529","1.0","-17.9529","1.0","-17.9529","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0","-17.9528","1.0"
"25","-17.9525","1.0","-17.9525","1.0","-17.9525","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0"
"26","-17.9525","1.0","-17.9525","1.0","-17.9525","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9526","1.0","-17.9526","1.0","-17.9525","1.0","-17.9526","1.0","-17.9525","1.0","-17.9526","1.0","-17.9526","1.0","-17.9525","1.0","-17.9526","1.0","-17.9526","1.0","-17.9525","1.0","-17.9526","1.0","-17.9526","1.0","-17.9526","1.0","-17.9525","1.0","-17.9526","1.0","-17.9526","1.0","-17.9525","1.0"
"27","-17.9525","1.0","-17.9525","1.0","-17.9525","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9523","1.0","-17.9524","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9524","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0"
"28","-17.9525","1.0","-17.9525","1.0","-17.9525","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9518","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0","-17.9523","1.0"
"29","-17.9508","1.0","-17.9509","1.0","-17.9509","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0"
"30","-17.9508","1.0","-17.9509","1.0","-17.9509","1.0","-17.9514","1.0","-17.9515","1.0","-17.9515","1.0","-17.9514","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0","-17.952","1.0"
"31","-17.9508","1.0","-17.9508","1.0","-17.9508","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.9512","1.0","-17.9513","1.0","-17.9513","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9512","1.0","-17.9513","1.0","-17.9513","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0"
"32","-17.9508","1.0","-17.9508","1.0","-17.9508","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.951","1.0","-17.9512","1.0","-17.9512","1.0","-17.9512","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9512","1.0","-17.9512","1.0","-17.9512","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0","-17.9515","1.0"
"33","-17.9365","1.0","-17.9362","1.0","-17.9362","1.0","-17.9364","1.0","-17.936","1.0","-17.936","1.0","-17.9364","1.0","-17.936","1.0","-17.936","1.0","-17.9365","1.0","-17.9361","1.0","-17.9362","1.0","-17.9364","1.0","-17.9359","1.0","-17.9359","1.0","-17.9364","1.0","-17.9359","1.0","-17.9359","1.0","-17.9365","1.0","-17.9362","1.0","-17.9361","1.0","-17.9364","1.0","-17.9359","1.0","-17.9359","1.0","-17.9364","1.0","-17.9359","1.0","-17.9359","1.0"
"34","-17.9365","1.0","-17.9359","1.0","-17.9359","1.0","-17.9362","1.0","-17.9357","1.0","-17.9357","1.0","-17.9362","1.0","-17.9357","1.0","-17.9357","1.0","-17.9364","1.0","-17.936","1.0","-17.9359","1.0","-17.9362","1.0","-17.9358","1.0","-17.9358","1.0","-17.9362","1.0","-17.9358","1.0","-17.9358","1.0","-17.9364","1.0","-17.9359","1.0","-17.936","1.0","-17.9362","1.0","-17.9358","1.0","-17.9358","1.0","-17.9362","1.0","-17.9358","1.0","-17.9358","1.0"
"35","-17.9362","1.0","-17.9357","1.0","-17.9357","1.0","-17.936","1.0","-17.9354","1.0","-17.9354","1.0","-17.936","1.0","-17.9354","1.0","-17.9354","1.0","-17.9364","1.0","-17.9357","1.0","-17.9356","1.0","-17.9359","1.0","-17.9353","1.0","-17.9354","1.0","-17.9359","1.0","-17.9353","1.0","-17.9354","1.0","-17.9364","1.0","-17.9356","1.0","-17.9357","1.0","-17.9359","1.0","-17.9354","1.0","-17.9353","1.0","-17.9359","1.0","-17.9354","1.0","-17.9353","1.0"
"36","-17.9362","1.0","-17.9354","1.0","-17.9354","1.0","-17.9358","1.0","-17.9354","1.0","-17.9354","1.0","-17.9358","1.0","-17.9354","1.0","-17.9354","1.0","-17.9362","1.0","-17.9355","1.0","-17.9356","1.0","-17.9358","1.0","-17.9353","1.0","-17.9353","1.0","-17.9358","1.0","-17.9353","1.0","-17.9353","1.0","-17.9362","1.0","-17.9356","1.0","-17.9355","1.0","-17.9358","1.0","-17.9353","1.0","-17.9353","1.0","-17.9358","1.0","-17.9353","1.0","-17.9353","1.0"
"37","-17.9353","1.0","-17.9351","1.0","-17.9351","1.0","-17.9358","1.0","-17.935200000000002","1.0","-17.935200000000002","1.0","-17.9358","1.0","-17.935200000000002","1.0","-17.935200000000002","1.0","-17.9353","1.0","-17.9351","1.0","-17.935","1.0","-17.9358","1.0","-17.9353","1.0","-17.935200000000002","1.0","-17.9358","1.0","-17.9353","1.0","-17.935200000000002","1.0","-17.9353","1.0","-17.935","1.0","-17.9351","1.0","-17.9358","1.0","-17.935200000000002","1.0","-17.9353","1.0","-17.9358","1.0","-17.935200000000002","1.0","-17.9353","1.0"
"38","-17.9353","1.0","-17.9349","1.0","-17.9349","1.0","-17.9356","1.0","-17.9351","1.0","-17.9351","1.0","-17.9356","1.0","-17.9351","1.0","-17.9351","1.0","-17.935200000000002","1.0","-17.9349","1.0","-17.935","1.0","-17.9357","1.0","-17.9351","1.0","-17.935200000000002","1.0","-17.9357","1.0","-17.9351","1.0","-17.935200000000002","1.0","-17.935200000000002","1.0","-17.935","1.0","-17.9349","1.0","-17.9357","1.0","-17.935200000000002","1.0","-17.9351","1.0","-17.9357","1.0","-17.935200000000002","1.0","-17.9351","1.0"
"39","-17.9351","1.0","-17.9349","1.0","-17.9349","1.0","-17.9354","1.0","-17.9349","1.0","-17.9349","1.0","-17.9354","1.0","-17.9349","1.0","-17.9349","1.0","-17.935200000000002","1.0","-17.9349","1.0","-17.9349","1.0","-17.9353","1.0","-17.9349","1.0","-17.9348","1.0","-17.9353","1.0","-17.9349","1.0","-17.9348","1.0","-17.935200000000002","1.0","-17.9349","1.0","-17.9349","1.0","-17.9353","1.0","-17.9348","1.0","-17.9349","1.0","-17.9353","1.0","-17.9348","1.0","-17.9349","1.0"
"40","-17.9351","1.0","-17.9347","1.0","-17.9347","1.0","-17.935200000000002","1.0","-17.9347","1.0","-17.9347","1.0","-17.935200000000002","1.0","-17.9347","1.0","-17.9347","1.0","-17.9351","1.0","-17.9348","1.0","-17.9348","1.0","-17.9353","1.0","-17.9347","1.0","-17.9348","1.0","-17.9353","1.0","-17.9347","1.0","-17.9348","1.0","-17.9351","1.0","-17.9348","1.0","-17.9348","1.0","-17.9353","1.0","-17.9348","1.0","-17.9347","1.0","-17.9353","1.0","-17.9348","1.0","-17.9347","1.0"
"41","-17.9343","1.0","-17.9346","1.0","-17.9346","1.0","-17.9342","1.0","-17.9347","1.0","-17.9347","1.0","-17.9342","1.0","-17.9347","1.0","-17.9347","1.0","-17.9343","1.0","-17.9346","1.0","-17.9346","1.0","-17.9342","1.0","-17.9347","1.0","-17.9347","1.0","-17.9342","1.0","-17.9347","1.0","-17.9347","1.0","-17.9343","1.0","-17.9346","1.0","-17.9346","1.0","-17.9342","1.0","-17.9347","1.0","-17.9347","1.0","-17.9342","1.0","-17.9347","1.0","-17.9347","1.0"
"42","-17.9343","1.0","-17.9345","1.0","-17.9345","1.0","-17.9339","1.0","-17.9345","1.0","-17.9345","1.0","-17.9339","1.0","-17.9345","1.0","-17.9345","1.0","-17.9342","1.0","-17.9345","1.0","-17.9345","1.0","-17.934","1.0","-17.9346","1.0","-17.9346","1.0","-17.934","1.0","-17.9346","1.0","-17.9346","1.0","-17.9342","1.0","-17.9345","1.0","-17.9345","1.0","-17.934","1.0","-17.9346","1.0","-17.9346","1.0","-17.934","1.0","-17.9346","1.0","-17.9346","1.0"
"43","-17.934","1.0","-17.9344","1.0","-17.9344","1.0","-17.9338","1.0","-17.9343","1.0","-17.9343","1.0","-17.9338","1.0","-17.9343","1.0","-17.9343","1.0","-17.9341","1.0","-17.9344","1.0","-17.9344","1.0","-17.9338","1.0","-17.9343","1.0","-17.9342","1.0","-17.9338","1.0","-17.9343","1.0","-17.9342","1.0","-17.9341","1.0","-17.9344","1.0","-17.9344","1.0","-17.9338","1.0","-17.9342","1.0","-17.9343","1.0","-17.9338","1.0","-17.9342","1.0","-17.9343","1.0"
"44","-17.934","1.0","-17.9343","1.0","-17.9343","1.0","-17.933600000000002","1.0","-17.9343","1.0","-17.9343","1.0","-17.933600000000002","1.0","-17.9343","1.0","-17.9343","1.0","-17.934","1.0","-17.9343","1.0","-17.9343","1.0","-17.933600000000002","1.0","-17.9342","1.0","-17.9342","1.0","-17.933600000000002","1.0","-17.9342","1.0","-17.9342","1.0","-17.934","1.0","-17.9343","1.0","-17.9343","1.0","-17.933600000000002","1.0","-17.9342","1.0","-17.9342","1.0","-17.933600000000002","1.0","-17.9342","1.0","-17.9342","1.0"
"45","-17.9331","1.0","-17.9339","1.0","-17.9339","1.0","-17.933600000000002","1.0","-17.9341","1.0","-17.9341","1.0","-17.933600000000002","1.0","-17.9341","1.0","-17.9341","1.0","-17.9331","1.0","-17.9339","1.0","-17.9338","1.0","-17.933600000000002","1.0","-17.9341","1.0","-17.9342","1.0","-17.933600000000002","1.0","-17.9341","1.0","-17.9342","1.0","-17.9331","1.0","-17.9338","1.0","-17.9339","1.0","-17.933600000000002","1.0","-17.9342","1.0","-17.9341","1.0","-17.933600000000002","1.0","-17.9342","1.0","-17.9341","1.0"
"46","-17.9331","1.0","-17.9337","1.0","-17.9337","1.0","-17.9334","1.0","-17.934","1.0","-17.934","1.0","-17.9334","1.0","-17.934","1.0","-17.934","1.0","-17.933","1.0","-17.9337","1.0","-17.9338","1.0","-17.9335","1.0","-17.9341","1.0","-17.934","1.0","-17.9335","1.0","-17.9341","1.0","-17.934","1.0","-17.933","1.0","-17.9338","1.0","-17.9337","1.0","-17.9335","1.0","-17.934","1.0","-17.9341","1.0","-17.9335","1.0","-17.934","1.0","-17.9341","1.0"
"47","-17.9329","1.0","-17.9334","1.0","-17.9334","1.0","-17.9332","1.0","-17.9337","1.0","-17.9337","1.0","-17.9332","1.0","-17.9337","1.0","-17.9337","1.0","-17.933","1.0","-17.9334","1.0","-17.9334","1.0","-17.9332","1.0","-17.933600000000002","1.0","-17.9337","1.0","-17.9332","1.0","-17.933600000000002","1.0","-17.9337","1.0","-17.933","1.0","-17.9334","1.0","-17.9334","1.0","-17.9332","1.0","-17.9337","1.0","-17.933600000000002","1.0","-17.9332","1.0","-17.9337","1.0","-17.933600000000002","1.0"
