"","KPoint 1","","KPoint 2","","KPoint 3","","KPoint 4","","KPoint 5","","KPoint 6","","KPoint 7","","KPoint 8","","KPoint 9","","KPoint 10","","KPoint 11","","KPoint 12","","KPoint 13","","KPoint 14","","KPoint 15","","KPoint 16","","KPoint 17","","KPoint 18","","KPoint 19","","KPoint 20","","KPoint 21","","KPoint 22","","KPoint 23","","KPoint 24","","KPoint 25","","KPoint 26","","KPoint 27",""
"10","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0"
"11","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0"
"12","-22.084400000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0"
"13","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0"
"14","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0"
"15","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0"
"16","-22.084400000000002","1.0","-22.084400000000002","1.0","-22.084400000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084400000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084400000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0","-22.084500000000002","1.0"
"17","-19.935200000000002","1.0","-19.935200000000002","1.0","-19.935200000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0"
"18","-19.935200000000002","1.0","-19.935200000000002","1.0","-19.935200000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.935000000000002","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.9346","1.0","-19.9345","1.0","-19.9345","1.0","-19.9346","1.0","-19.9345","1.0","-19.9345","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.934800000000003","1.0","-19.9346","1.0","-19.9345","1.0","-19.9345","1.0","-19.9346","1.0","-19.9345","1.0","-19.9345","1.0"
"19","-19.935200000000002","1.0","-19.935100000000002","1.0","-19.935100000000002","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0"
"20","-19.935200000000002","1.0","-19.935100000000002","1.0","-19.935100000000002","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.934700000000003","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9346","1.0","-19.9346","1.0","-19.9346","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0","-19.9342","1.0"
"21","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.934","1.0","-19.934","1.0","-19.934","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.934","1.0","-19.934","1.0","-19.934","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0"
"22","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.9343","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0"
"23","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.9341","1.0","-19.9341","1.0","-19.9341","1.0","-19.9341","1.0","-19.9341","1.0","-19.9341","1.0","-19.9338","1.0","-19.9338","1.0","-19.9338","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9338","1.0","-19.9338","1.0","-19.9338","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0"
"24","-19.9339","1.0","-19.9339","1.0","-19.9339","1.0","-19.934","1.0","-19.934","1.0","-19.934","1.0","-19.934","1.0","-19.934","1.0","-19.934","1.0","-19.9338","1.0","-19.9337","1.0","-19.9338","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9338","1.0","-19.9338","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0","-19.9337","1.0"
"25","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933600000000002","1.0","-19.933500000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0","-19.933600000000002","1.0"
"26","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933200000000003","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0","-19.933500000000002","1.0"
"27","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.933300000000003","1.0","-19.933400000000002","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0"
"28","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.933400000000002","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.9329","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0","-19.933300000000003","1.0"
"29","-19.932000000000002","1.0","-19.932100000000002","1.0","-19.932100000000002","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0"
"30","-19.932000000000002","1.0","-19.932000000000002","1.0","-19.932000000000002","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9325","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0","-19.933","1.0"
"31","-19.932000000000002","1.0","-19.932000000000002","1.0","-19.932000000000002","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9324","1.0","-19.9324","1.0","-19.9324","1.0","-19.9326","1.0","-19.9326","1.0","-19.9327","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9324","1.0","-19.9324","1.0","-19.9324","1.0","-19.9326","1.0","-19.9327","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0"
"32","-19.932000000000002","1.0","-19.932000000000002","1.0","-19.932000000000002","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9322","1.0","-19.9324","1.0","-19.9324","1.0","-19.9324","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9324","1.0","-19.9324","1.0","-19.9324","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0","-19.9326","1.0"
"33","-19.9178","1.0","-19.9175","1.0","-19.9175","1.0","-19.9177","1.0","-19.9173","1.0","-19.9173","1.0","-19.9177","1.0","-19.9173","1.0","-19.9173","1.0","-19.9178","1.0","-19.9174","1.0","-19.9175","1.0","-19.9177","1.0","-19.9172","1.0","-19.9173","1.0","-19.9177","1.0","-19.9172","1.0","-19.9173","1.0","-19.9178","1.0","-19.9175","1.0","-19.9174","1.0","-19.9177","1.0","-19.9173","1.0","-19.9172","1.0","-19.9177","1.0","-19.9173","1.0","-19.9172","1.0"
"34","-19.9178","1.0","-19.9173","1.0","-19.9173","1.0","-19.9176","1.0","-19.9172","1.0","-19.9172","1.0","-19.9176","1.0","-19.9172","1.0","-19.9172","1.0","-19.9178","1.0","-19.9174","1.0","-19.9174","1.0","-19.9176","1.0","-19.9172","1.0","-19.9172","1.0","-19.9176","1.0","-19.9172","1.0","-19.9172","1.0","-19.9178","1.0","-19.9174","1.0","-19.9174","1.0","-19.9176","1.0","-19.9172","1.0","-19.9172","1.0","-19.9176","1.0","-19.9172","1.0","-19.9172","1.0"
"35","-19.9177","1.0","-19.9172","1.0","-19.9172","1.0","-19.9174","1.0","-19.916900000000002","1.0","-19.916900000000002","1.0","-19.9174","1.0","-19.916900000000002","1.0","-19.916900000000002","1.0","-19.9177","1.0","-19.9172","1.0","-19.9171","1.0","-19.9174","1.0","-19.916900000000002","1.0","-19.916800000000002","1.0","-19.9174","1.0","-19.916900000000002","1.0","-19.916800000000002","1.0","-19.9177","1.0","-19.9171","1.0","-19.9172","1.0","-19.9174","1.0","-19.916800000000002","1.0","-19.916800000000002","1.0","-19.9174","1.0","-19.916800000000002","1.0","-19.916800000000002","1.0"
"36","-19.9177","1.0","-19.917","1.0","-19.917","1.0","-19.9173","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.9173","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.9177","1.0","-19.917","1.0","-19.9171","1.0","-19.9173","1.0","-19.916700000000002","1.0","-19.916800000000002","1.0","-19.9173","1.0","-19.916700000000002","1.0","-19.916800000000002","1.0","-19.9177","1.0","-19.9171","1.0","-19.917","1.0","-19.9173","1.0","-19.916800000000002","1.0","-19.916700000000002","1.0","-19.9173","1.0","-19.916800000000002","1.0","-19.916700000000002","1.0"
"37","-19.916700000000002","1.0","-19.916600000000003","1.0","-19.916600000000003","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.916600000000003","1.0","-19.916500000000003","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.916500000000003","1.0","-19.916600000000003","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0"
"38","-19.916700000000002","1.0","-19.916400000000003","1.0","-19.916400000000003","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916600000000003","1.0","-19.9171","1.0","-19.916600000000003","1.0","-19.916600000000003","1.0","-19.916700000000002","1.0","-19.916400000000003","1.0","-19.916500000000003","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.916500000000003","1.0","-19.916400000000003","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0","-19.9171","1.0","-19.916700000000002","1.0","-19.916700000000002","1.0"
"39","-19.916600000000003","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.916400000000003","1.0","-19.916400000000003","1.0","-19.916800000000002","1.0","-19.916400000000003","1.0","-19.916400000000003","1.0","-19.916600000000003","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.916400000000003","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.916400000000003","1.0","-19.9163","1.0","-19.916600000000003","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.9163","1.0","-19.9163","1.0"
"40","-19.916600000000003","1.0","-19.9163","1.0","-19.9163","1.0","-19.916700000000002","1.0","-19.9163","1.0","-19.9163","1.0","-19.916700000000002","1.0","-19.9163","1.0","-19.9163","1.0","-19.916600000000003","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.9163","1.0","-19.9163","1.0","-19.916600000000003","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.9163","1.0","-19.9163","1.0","-19.916800000000002","1.0","-19.9163","1.0","-19.9163","1.0"
"41","-19.9159","1.0","-19.9162","1.0","-19.9162","1.0","-19.9158","1.0","-19.9162","1.0","-19.9162","1.0","-19.9158","1.0","-19.9162","1.0","-19.9162","1.0","-19.9159","1.0","-19.9162","1.0","-19.9162","1.0","-19.9158","1.0","-19.9162","1.0","-19.9162","1.0","-19.9158","1.0","-19.9162","1.0","-19.9162","1.0","-19.9159","1.0","-19.9162","1.0","-19.9162","1.0","-19.9158","1.0","-19.9162","1.0","-19.9162","1.0","-19.9158","1.0","-19.9162","1.0","-19.9162","1.0"
"42","-19.9159","1.0","-19.9161","1.0","-19.9161","1.0","-19.9156","1.0","-19.9162","1.0","-19.9162","1.0","-19.9156","1.0","-19.9162","1.0","-19.9162","1.0","-19.9159","1.0","-19.9162","1.0","-19.9161","1.0","-19.9157","1.0","-19.9162","1.0","-19.9162","1.0","-19.9157","1.0","-19.9162","1.0","-19.9162","1.0","-19.9159","1.0","-19.9161","1.0","-19.9162","1.0","-19.9157","1.0","-19.9162","1.0","-19.9162","1.0","-19.9157","1.0","-19.9162","1.0","-19.9162","1.0"
"43","-19.9157","1.0","-19.916","1.0","-19.916","1.0","-19.9155","1.0","-19.9159","1.0","-19.9159","1.0","-19.9155","1.0","-19.9159","1.0","-19.9159","1.0","-19.9158","1.0","-19.916","1.0","-19.916","1.0","-19.9155","1.0","-19.9159","1.0","-19.9159","1.0","-19.9155","1.0","-19.9159","1.0","-19.9159","1.0","-19.9158","1.0","-19.916","1.0","-19.916","1.0","-19.9155","1.0","-19.9159","1.0","-19.9159","1.0","-19.9155","1.0","-19.9159","1.0","-19.9159","1.0"
